timestamp,switchbot,tamtop,asani,ak3,R2,R1,aranet4,_source_file
2025-02-10 20:51:38,582.0,593.0,554.0,1235.0,607.0,428.0,639.0,IMG_6400.json
2025-02-10 20:51:48,582.0,591.0,581.0,1237.0,603.0,434.0,639.0,IMG_6401.json
2025-02-10 20:51:58,582.0,631.0,593.0,1239.0,600.0,433.0,639.0,IMG_6402.json
2025-02-10 20:52:08,582.0,691.0,587.0,1229.0,596.0,434.0,639.0,IMG_6403.json
2025-02-10 20:52:18,582.0,631.0,594.0,1230.0,591.0,435.0,638.0,IMG_6404.json
2025-02-10 20:52:28,582.0,691.0,588.0,1232.0,587.0,433.0,638.0,IMG_6405.json
2025-02-10 20:52:38,582.0,691.0,588.0,1249.0,584.0,429.0,638.0,IMG_6406.json
2025-02-10 20:52:48,582.0,691.0,584.0,1236.0,581.0,426.0,638.0,IMG_6407.json
2025-02-10 20:52:58,582.0,69.0,587.0,1229.0,579.0,427.0,638.0,IMG_6408.json
2025-02-10 20:53:08,582.0,691.0,587.0,1230.0,577.0,430.0,638.0,IMG_6409.json
2025-02-10 20:53:18,582.0,631.0,589.0,1228.0,576.0,429.0,651.0,IMG_6410.json
2025-02-10 20:53:28,582.0,631.0,591.0,1247.0,575.0,432.0,651.0,IMG_6411.json
2025-02-10 20:53:38,582.0,631.0,594.0,1242.0,575.0,430.0,651.0,IMG_6412.json
2025-02-10 20:53:48,582.0,531.0,599.0,1230.0,575.0,430.0,651.0,IMG_6413.json
2025-02-10 20:53:58,582.0,591.0,605.0,1223.0,576.0,429.0,651.0,IMG_6414.json
2025-02-10 20:54:08,582.0,591.0,610.0,1224.0,576.0,432.0,651.0,IMG_6415.json
2025-02-10 20:54:18,582.0,-1.0,609.0,1222.0,576.0,431.0,652.0,IMG_6416.json
2025-02-10 20:54:28,582.0,591.0,614.0,1224.0,577.0,431.0,652.0,IMG_6417.json
2025-02-10 20:54:38,582.0,591.0,614.0,1240.0,577.0,426.0,652.0,IMG_6418.json
2025-02-10 20:54:48,582.0,591.0,620.0,1239.0,578.0,426.0,652.0,IMG_6419.json
2025-02-10 20:54:58,582.0,63.0,621.0,1236.0,578.0,430.0,652.0,IMG_6420.json
2025-02-10 20:55:08,582.0,-1.0,625.0,1242.0,578.0,428.0,652.0,IMG_6421.json
2025-02-10 20:55:18,582.0,591.0,629.0,1274.0,578.0,435.0,641.0,IMG_6422.json
